battery_id,cycle_number,Capacity,ambient_temperature,datetime,SoH,RUL,degradation_state,Re,Rct,peak_voltage,min_voltage,voltage_range,avg_current,avg_temp,temp_rise,cycle_duration,delta_capacity,coulombic_efficiency
B0018,72,1.501192099426124,24,2008-08-05 00:41:24,75.0596049713062,24,2,0.0660685027151648,0.0889588507439178,4.185269759332432,2.342731326096539,1.8425384332358936,1.8087318986371326,31.261679783387308,14.561090771892491,3012.937,-0.022653168088301978,
B0018,73,1.492417671450291,24,2008-08-05 04:27:50,74.62088357251456,23,2,0.0660685027151648,0.0889588507439178,4.18799771486628,2.4198650452188226,1.7681326696474575,1.8068838629047144,31.18408593575448,14.692238681583284,2998.875,-0.008774427975833055,
B0018,74,1.483323851940123,24,2008-08-05 08:23:48,74.16619259700616,22,2,0.0660685027151648,0.0889588507439178,4.187899339921793,2.438879997223475,1.7490193426983178,1.8051301104523692,31.001432353085377,14.729487380581332,2983.547,-0.009093819510167966,
B0018,75,1.4807376792294196,24,2008-08-05 12:50:42,74.03688396147098,21,2,0.0660685027151648,0.0889588507439178,4.1882916128809375,2.430465824271706,1.7578257886092317,1.8119470315792268,30.981374033120872,14.806370537937841,2966.86,-0.0025861727107034937,
B0018,76,1.4735077809902477,24,2008-08-05 16:36:12,73.67538904951239,20,2,0.0660685027151648,0.0889588507439178,4.187409532380725,2.4907267597860656,1.6966827725946594,1.8022960362005227,31.088687926688607,14.787513343195112,2954.797,-0.007229898239171861,
B0018,77,1.46801928526661,24,2008-08-05 20:21:46,73.40096426333051,19,2,0.0660685027151648,0.0889588507439178,4.188656943531829,2.367832802864477,1.8208241406673515,1.8094290000039503,31.336420133762665,14.853740541450641,2945.735,-0.005488495723637632,
B0018,78,1.458092355711902,24,2008-08-06 00:06:53,72.90461778559511,18,2,0.0660685027151648,0.0889588507439178,4.188198669984733,2.3532703553328904,1.834928314651843,1.800171058595009,31.225999871035654,15.033328045937427,2941.375,-0.009926929554707975,
B0018,79,1.44786609888914,24,2008-08-06 04:27:52,72.393304944457,17,2,0.0660685027151648,0.0889588507439178,4.184528192003684,2.362897904778893,1.8216302872247914,1.7982783434087148,31.037323488688802,15.135095521781142,2923.953,-0.010226256822762014,
B0018,80,1.4527808777541982,24,2008-08-06 08:55:24,72.6390438877099,16,2,0.0660685027151648,0.0889588507439178,4.1927676322495895,2.420200016704328,1.7725676155452614,1.8059082478297526,30.811349225731828,15.101847724989106,2921.031,0.004914778865058089,
B0018,81,1.4425356364492432,24,2008-08-06 12:40:42,72.12678182246216,15,2,0.0660685027151648,0.0889588507439178,4.187873640279204,2.472605886588914,1.7152677536902896,1.7960421274876461,30.932223179746046,15.085701107471497,2902.75,-0.010245241304954966,
B0018,82,1.4392712877203313,24,2008-08-06 16:25:32,71.96356438601657,14,2,0.0660685027151648,0.0889588507439178,4.1880559282136725,2.483165462226557,1.7048904659871154,1.7951360727402537,31.215527070380897,15.021859346833423,2897.875,-0.0032643487289119033,
B0018,83,1.4286475681888218,24,2008-08-06 20:09:11,71.43237840944109,13,2,0.0660685027151648,0.0889588507439178,4.188063095530185,2.434198683008624,1.753864412521561,1.7941739344584164,31.400797084337558,15.002433850690469,2892.094,-0.010623719531509535,
B0018,84,1.4249026750004896,24,2008-08-07 00:27:39,71.24513375002448,12,2,0.0660685027151648,0.0889588507439178,4.185913481526783,2.497859027600416,1.6880544539263673,1.7843016718137399,31.259213269721236,15.08964181099585,2886.921,-0.0037448931883321546,
B0018,85,1.4698115324524124,24,2008-08-07 19:05:53,73.49057662262062,11,2,0.0660685027151648,0.0889588507439178,4.187259539606346,2.374740845794832,1.8125186938115143,1.813788499367627,31.134701292957466,14.994699194901582,2942.531,0.044908857451922746,
B0018,86,1.4525819651050202,24,2008-08-07 22:50:51,72.62909825525101,10,2,0.0660685027151648,0.0889588507439178,4.187670932765983,2.3589340839760866,1.8287368487898967,1.8110727721248212,31.246879695988095,14.952845419494832,2912.469,-0.017229567347392116,
B0018,87,1.442834198908794,24,2008-08-08 02:32:53,72.1417099454397,9,2,0.0660685027151648,0.0889588507439178,4.187836103953847,2.4413266342198545,1.7465094697339927,1.800843536656487,31.027558674438325,14.91265192232854,2895.594,-0.009747766196226193,
B0018,88,1.428376058807949,24,2008-08-08 06:16:47,71.41880294039746,8,2,0.0660685027151648,0.0889588507439178,4.18719517574786,2.311419659807122,1.8757755159407377,1.7987451761291422,30.931917385258963,15.277643809562523,2884.406,-0.014458140100845007,
B0018,89,1.4154547844370715,24,2008-08-08 10:14:50,70.77273922185357,7,2,0.0660685027151648,0.0889588507439178,4.183339938829854,2.495315923820125,1.688024015009729,1.7805436810978414,30.667082236656018,15.153251424865218,2873.766,-0.012921274370877533,
B0018,90,1.454576670077708,24,2008-08-08 20:10:08,72.7288335038854,6,2,0.0660685027151648,0.0889588507439178,4.192209704853633,2.4398479869382084,1.752361717915425,1.8167789860440038,31.226789107710772,15.036604604171078,2893.375,0.03912188564063657,
B0018,91,1.4283179548274056,24,2008-08-08 23:54:01,71.41589774137029,5,2,0.0660685027151648,0.0889588507439178,4.186622455926472,2.376538319699514,1.8100841362269584,1.7982196580886103,31.387733116648285,15.090759234187896,2884.9839999999967,-0.026258715250302433,
B0018,92,1.4197026883204058,24,2008-08-09 03:37:06,70.98513441602029,4,2,0.0660685027151648,0.0889588507439178,4.186945959000922,2.3722299202290382,1.8147160387718837,1.7965749976228835,31.505666838292886,15.076841589633084,2870.234,-0.008615266506999841,
B0018,93,1.4155606630306516,24,2008-08-09 07:19:59,70.77803315153258,3,2,0.0660685027151648,0.0889588507439178,4.18744003081614,2.361475505115684,1.8259645257004564,1.7954761404060116,31.5462258449116,15.041973554557451,2864.11,-0.004142025289754159,
B0018,94,1.405680035419228,24,2008-08-09 11:36:57,70.2840017709614,2,2,0.0660685027151648,0.0889588507439178,4.1845980039811215,2.317937855025735,1.8666601489553867,1.793869219146701,31.389977882297476,15.393680803593682,2846.64,-0.009880627611423609,
B0018,95,1.4084461071166137,24,2008-08-09 15:59:02,70.42230535583069,1,2,0.0660685027151648,0.0889588507439178,4.186742025132256,2.3372859753156225,1.8494560498166335,1.8014995411383479,31.385433749863733,15.262457934178627,2839.532,0.0027660716973856303,
B0018,96,1.3968547782872414,24,2008-08-09 19:41:13,69.84273891436207,0,3,0.0660685027151648,0.0889588507439178,4.1871520936423146,2.35288102649522,1.8342710671470948,1.7916225516906055,31.423707199142058,15.306373095674303,2832.703,-0.011591328829372305,
B0018,97,1.3935670371440676,24,2008-08-09 23:22:00,69.67835185720338,0,3,0.0660685027151648,0.0889588507439178,4.187096292904282,2.4646122144537173,1.7224840784505644,1.7818723066157318,31.435368910968148,15.201952267127837,2827.077999999994,-0.0032877411431737613,
B0018,98,1.3893644292809475,24,2008-08-10 03:01:08,69.46822146404737,0,3,0.0660685027151648,0.0889588507439178,4.187367312766795,2.4684655225527004,1.7189017902140944,1.7798215335831953,31.542375291159843,15.134348326026291,2821.531,-0.0042026078631201,
B0018,99,1.378565141566671,24,2008-08-10 07:19:08,68.92825707833356,0,3,0.0660685027151648,0.0889588507439178,4.18534593452204,2.409292353940073,1.776053580581967,1.7857845674580486,31.52669677306915,15.398722098897746,2805.156,-0.010799287714276407,
B0018,100,1.384901110085747,24,2008-08-10 11:39:39,69.24505550428735,0,3,0.0660685027151648,0.0889588507439178,4.186646524222555,2.477625480372779,1.7090210438497757,1.7784697702070318,31.435921914290375,15.188753734734362,2814.906,0.0063359685190758075,
B0018,101,1.3703251814242443,24,2008-08-10 15:21:25,68.51625907121222,0,3,0.0660685027151648,0.0889588507439178,4.184730834033599,2.335608852853518,1.8491219811800805,1.7779631110390546,31.475238112886494,15.474580543457677,2801.156,-0.01457592866150259,
B0018,102,1.3733464385229082,24,2008-08-10 19:01:07,68.6673219261454,0,3,0.0660685027151648,0.0889588507439178,4.187175976285891,2.441999086782534,1.745176889503357,1.776571638758199,31.5817445550721,15.30838582844645,2794.187,0.0030212570986638543,
B0018,103,1.3679487285504814,24,2008-08-10 22:40:10,68.39743642752407,0,3,0.0660685027151648,0.0889588507439178,4.186108406696249,2.465168783147216,1.7209396235490328,1.7754506013455535,31.647958536134297,15.26636722179493,2785.391,-0.005397709972426723,
B0018,104,1.3567141087089647,24,2008-08-11 02:53:19,67.83570543544823,0,3,0.0660685027151648,0.0889588507439178,4.183460397462309,2.370892032033162,1.8125683654291467,1.774390955906574,31.662032275252905,15.576749028775303,2779.5,-0.011234619841516746,
B0018,105,1.4604310209194575,24,2008-08-14 13:04:49,73.02155104597287,0,2,0.0660685027151648,0.0889588507439178,4.187091541628412,2.461879783248223,1.7252117583801891,1.819794772496375,30.434500875864142,14.908548827725816,2899.234,0.10371691221049284,
B0018,106,1.4500998937104097,24,2008-08-14 16:49:56,72.50499468552049,0,2,0.0660685027151648,0.0889588507439178,4.18736921126964,2.424706636890725,1.7626625743789153,1.809927412109127,31.017997058077018,14.821027029874045,2894.922,-0.01033112720904783,
B0018,107,1.4381406901824496,24,2008-08-14 20:29:23,71.90703450912248,0,2,0.0660685027151648,0.0889588507439178,4.187597633155394,2.444722297403138,1.742875335752256,1.7994716802739488,31.39483761465523,14.683650531674076,2888.25,-0.011959203527960094,
B0018,108,1.4283681980964316,24,2008-08-15 00:08:59,71.41840990482157,0,2,0.0660685027151648,0.0889588507439178,4.187608979498198,2.443569395327192,1.7440395841710061,1.7960312665730238,31.24511885640641,14.709620936343477,2873.906,-0.009772492086018048,
B0018,109,1.4147874517552432,24,2008-08-15 03:59:10,70.73937258776216,0,2,0.0660685027151648,0.0889588507439178,4.186194120124063,2.4666000274194886,1.7195940927045745,1.7958067536887055,31.05306925187263,14.839673081741985,2847.406,-0.013580746341188332,
B0018,110,1.413889163393182,24,2008-08-15 08:19:52,70.6944581696591,0,2,0.0660685027151648,0.0889588507439178,4.186991375693876,2.4272514813701016,1.7597398943237743,1.793095983967619,30.88589263299332,14.93014092769656,2849.281,-0.0008982883620611837,
B0018,111,1.3989331662177225,24,2008-08-15 12:00:03,69.94665831088612,0,3,0.0660685027151648,0.0889588507439178,4.185443351643291,2.4762628371779,1.7091805144653907,1.784522220258497,31.053992379018933,15.03354594859244,2833.688,-0.01495599717545959,
B0018,112,1.3953322584033976,24,2008-08-15 15:37:16,69.76661292016988,0,3,0.0660685027151648,0.0889588507439178,4.186308413669027,2.3607989727330003,1.825509440936027,1.7936349386243768,31.492840068071885,15.082237607521993,2826.453,-0.003600907814324872,
B0018,113,1.390046129540245,24,2008-08-15 19:13:34,69.50230647701225,0,3,0.0660685027151648,0.0889588507439178,4.187179397572641,2.377011586588198,1.810167810984443,1.7921712656095332,31.93832684630049,14.984726636086222,2818.312,-0.005286128863152495,
B0018,114,1.3860271454209647,24,2008-08-15 23:27:04,69.30135727104823,0,3,0.0660685027151648,0.0889588507439178,4.1854460754417,2.456756319667845,1.7286897557738548,1.7810627455284795,31.74562722135923,15.01315207541225,2812.7189999999973,-0.004018984119280367,
B0018,115,1.388215260193751,24,2008-08-16 03:52:55,69.41076300968754,0,3,0.0660685027151648,0.0889588507439178,4.193052368415502,2.3277314025979847,1.8653209658175176,1.7990905233497705,31.31018499405759,15.302394570831613,2803.5,0.0021881147727862427,
B0018,116,1.3761826562394497,24,2008-08-16 07:37:37,68.80913281197249,0,3,0.0660685027151648,0.0889588507439178,4.186241953638429,2.4537913827403948,1.7324505708980347,1.7874289422857004,31.127360345471814,15.071624109821986,2783.25,-0.01203260395430128,
B0018,117,1.3647168898640163,24,2008-08-16 11:21:22,68.23584449320082,0,3,0.0660685027151648,0.0889588507439178,4.186011006323472,2.3475608877759067,1.8384501185475655,1.7863907389611124,30.985550813719595,15.298418344986477,2776.391,-0.011465766375433395,
B0018,118,1.3589854739373584,24,2008-08-16 15:02:56,67.94927369686792,0,3,0.0660685027151648,0.0889588507439178,4.18675624032869,2.3558347560196564,1.8309214843090338,1.7850675674566443,30.899653280757406,15.361803217573396,2766.516,-0.0057314159266579345,
B0018,119,1.34623087640088,24,2008-08-16 19:15:49,67.311543820044,0,3,0.0660685027151648,0.0889588507439178,4.1831553230638425,2.379110236294476,1.8040450867693667,1.7785410209464845,30.706123644966482,15.506322544450832,2751.516,-0.012754597536478451,
B0018,120,1.4268427818454643,24,2008-08-18 14:27:16,71.34213909227321,0,2,0.0660685027151648,0.0889588507439178,4.191989955143364,2.444740635238248,1.7472493199051158,1.8098578920322332,30.47122187456595,15.062653945879763,2848.859,0.08061190544458441,
B0018,121,1.4064481483279665,24,2008-08-18 18:08:54,70.32240741639832,0,2,0.0660685027151648,0.0889588507439178,4.185628679672912,2.431867772331712,1.7537609073412002,1.7897567152433198,30.939221783021114,14.922391534619354,2840.016,-0.020394633517497818,
B0018,122,1.3934907492075153,24,2008-08-18 21:48:48,69.67453746037576,0,3,0.0660685027151648,0.0889588507439178,4.186834478731371,2.344037291947413,1.842797186783958,1.79712433226739,31.111640631561894,14.971209137346854,2817.375,-0.01295739912045124,
B0018,123,1.3882493512249316,24,2008-08-19 01:25:43,69.41246756124659,0,3,0.0660685027151648,0.0889588507439178,4.186613091061155,2.456436863057259,1.7301762280038964,1.78629328383804,31.037910219908994,14.838625454208053,2809.234,-0.0052413979825836066,
B0018,124,1.3701878338420928,24,2008-08-19 05:17:05,68.50939169210464,0,3,0.0660685027151648,0.0889588507439178,4.183907160253637,2.395547668334432,1.7883594919192047,1.7843321032208908,30.967950840538833,15.12600595625377,2791.187,-0.0180615173828389,
B0018,125,1.379695166560862,24,2008-08-19 09:39:42,68.9847583280431,0,3,0.0660685027151648,0.0889588507439178,4.18533882899107,2.453674917297921,1.7316639116931491,1.7846736208611762,30.93996203578424,15.044620321977316,2794.016,0.009507332718769357,
B0018,126,1.3686586323935683,24,2008-08-19 13:17:33,68.43293161967841,0,3,0.0660685027151648,0.0889588507439178,4.185280284017658,2.3062728144586413,1.8790074695590167,1.7926482857452226,31.295019295352862,15.254241471146369,2774.719,-0.011036534167293777,
B0018,127,1.3627371779096438,24,2008-08-19 16:54:51,68.13685889548219,0,3,0.0660685027151648,0.0889588507439178,4.186281579801858,2.3471092023857154,1.8391723774161428,1.78281998030131,31.81846533166901,15.132404685999969,2777.844,-0.00592145448392456,
B0018,128,1.3634051133928071,24,2008-08-19 20:32:20,68.17025566964035,0,3,0.0660685027151648,0.0889588507439178,4.185356132672309,2.4884289104730986,1.6969272221992107,1.7727156085735203,32.00067162597675,14.764312590844046,2781.125,0.000667935483163351,
B0018,129,1.3518646035305233,24,2008-08-20 00:43:05,67.59323017652616,0,3,0.0660685027151648,0.0889588507439178,4.181406543107895,2.3992178234155577,1.782188719692337,1.7700452313038857,31.73992229230571,15.164102926775708,2760.906,-0.011540509862283832,
B0018,130,1.3547969729652622,24,2008-08-20 05:02:00,67.7398486482631,0,3,0.0660685027151648,0.0889588507439178,4.185252405343103,2.278633888650029,1.9066185166930745,1.788630046665221,31.52613649688221,15.27044253111432,2753.25,0.0029323694347389573,
B0018,131,1.341051440640485,24,2008-08-20 08:37:19,67.05257203202424,0,3,0.0660685027151648,0.0889588507439178,4.185763363191996,2.365584676338373,1.8201786868536232,1.7778658975348722,31.27624493654335,15.248230702175015,2742.843,-0.013745532324777265,
B0025,0,1.847011162956716,24,2009-02-13 23:12:28,92.3505581478358,28,0,0.05064225689246,0.1059223065161334,4.196965327364252,1.9182683747066007,2.278696952657651,1.0682837807372227,33.13281956573637,15.313689983320874,6515.422000000006,0.0,
B0025,1,1.8485654344528384,24,2009-02-14 04:03:34,92.42827172264192,27,0,0.0504980686897653,0.0774432313466362,4.202556431495687,1.8939610306669548,2.308595400828732,1.0687502257592072,32.848310333012144,15.286520111707976,6516.219,0.0015542714961223059,
B0025,2,1.847111177186175,24,2009-02-14 08:54:41,92.35555885930876,26,0,0.0504925028877756,0.0896888969726845,4.202713117217314,1.82462740970999,2.3780857075073243,1.0722492401337294,33.07297579198606,15.251100266652607,6489.5,-0.0014542572666633724,
B0025,3,1.8489837601535537,24,2009-02-14 13:45:23,92.44918800767769,25,0,0.0487078560405399,0.0736334992008756,4.203084581094102,1.9612044915457985,2.241880089548304,1.0701703851632667,33.12836651135456,15.02619552085116,6471.25,0.0018725829673786887,
B0025,4,1.837012071856044,24,2009-02-14 18:35:40,91.8506035928022,24,0,0.0486211353641941,0.0857266225078698,4.200058863569411,1.7869386268841287,2.413120236685282,1.0699350367796663,33.20066590827124,15.211886642965492,6466.672,-0.011971688297509608,
B0025,5,1.817549211247137,24,2009-02-18 10:48:58,90.87746056235684,23,0,0.0482804259796978,0.0721569924368534,4.178122904439056,1.9399607811955053,2.238162123243551,1.0613422621953235,32.8030291471027,14.766113354847032,6410.672,-0.019462860608907118,
B0025,6,1.839863822522073,24,2009-02-18 16:49:07,91.99319112610365,22,0,0.0483716913884143,0.0796912200200623,4.198227921922519,1.7632585904014149,2.434969331521104,1.0704965497254508,32.70663040910488,14.984926292649412,6474.156,0.022314611274935947,
B0025,7,1.8430595619731431,24,2009-02-19 00:52:49,92.15297809865716,21,0,0.0487839475735373,0.071169333870136,4.201052747751877,1.7411634552856723,2.4598892924662046,1.0678133364404738,32.88774741633189,14.82904859397373,6460.75,0.003195739451070212,
B0025,8,1.8401871729536057,24,2009-02-19 05:38:57,92.00935864768029,20,0,0.0479787497611692,0.0805889669123212,4.2014816169511375,1.990361763373611,2.2111198535775265,1.0622672819287482,32.85054388832057,14.572934428569464,6448.907,-0.002872389019537458,
B0025,9,1.8281265632888255,24,2009-02-19 10:25:15,91.40632816444128,19,0,0.0476113403897874,0.0700800727152683,4.201461223125712,1.8524105657072527,2.3490506574184593,1.0623079806297402,33.21344988692114,14.784671840519511,6447.125,-0.012060609664780175,
B0025,10,1.8253563336445804,24,2009-02-20 09:44:26,91.26781668222903,18,0,0.04665952944367,0.0762734617724517,4.190430872833885,1.7970500760271888,2.3933807968066967,1.062314513482717,32.54793058844526,14.881703494026613,6431.219,-0.0027702296442451146,
B0025,11,1.8214180552626156,24,2009-02-20 15:43:26,91.07090276313077,17,0,0.0478278314357151,0.0695340942491581,4.197641122625931,1.9099130781506344,2.2877280444752963,1.0595949520612464,32.95568065114475,14.630123115366416,6442.203,-0.00393827838196481,
B0025,12,1.830315627968932,24,2009-02-20 20:27:00,91.5157813984466,16,0,0.0504354202128024,0.0826275779173334,4.200877212432817,1.934448897147264,2.2664283152855536,1.0602000326163734,33.31259035127085,14.474741819014923,6427.079,0.008897572706316526,
B0025,13,1.8175491643824844,24,2009-02-21 01:12:57,90.87745821912422,15,0,0.0487151021823557,0.0704168042049264,4.20189282071032,1.8425883947903756,2.3593044259199445,1.0603941947047575,33.27639301328207,14.538413312191953,6417.156,-0.01276646358644773,
B0025,14,1.810901200296979,24,2009-02-21 05:57:05,90.54506001484896,14,0,0.0488526750359643,0.0784119603173485,4.200832471783116,1.828585254411004,2.372247217372112,1.0604647473814754,33.13052620279671,14.52884053893979,6398.907,-0.006647964085505276,
B0025,15,1.8083032603084237,24,2009-02-21 10:42:44,90.41516301542119,13,0,0.0493493871024516,0.0693837145919476,4.200683407820828,1.8355395996102943,2.365143808210534,1.0610339447341646,33.262538649813465,14.582457481687086,6384.75,-0.0025979399885553978,
B0025,16,1.7928016149381063,24,2009-03-02 16:30:34,89.64008074690531,12,1,0.0479679239267278,0.0649717245990551,4.176908127442872,1.949278391612896,2.2276297358299764,1.0620562132817901,33.4559068625216,13.9330305443026,6284.063,-0.015501645370317396,
B0025,17,1.812563150045885,24,2009-03-02 22:19:45,90.62815750229424,11,0,0.048428360930816,0.07150751057033,4.198430576015103,1.7363301713780446,2.4621004046370585,1.065422244498521,33.359161719231366,14.012767788459541,6370.937000000005,0.01976153510777867,
B0025,18,1.807772607491239,24,2009-03-03 02:59:39,90.38863037456196,10,0,0.0485614192678881,0.0772854051908295,4.201378297006623,1.7105280581137303,2.4908502388928926,1.064513292440049,33.19907517017467,13.933317254285516,6359.812,-0.004790542554645949,
B0025,19,1.8048055175003967,24,2009-03-03 07:39:07,90.24027587501983,9,0,0.047853306064257,0.0690392693292135,4.201267329262803,1.6755342791432477,2.5257330501195554,1.064760610416105,33.10915637159371,13.99559480229718,6346.156,-0.0029670899908422754,
B0025,20,1.800538555899242,24,2009-03-03 12:18:51,90.02692779496209,8,0,0.0496608707008588,0.0824454671515453,4.201007650907643,1.6704419000715314,2.5305657508361117,1.0651471467215483,32.8730319628199,13.863350414089627,6328.172,-0.004266961601154806,
B0025,21,1.7942356098033032,24,2009-03-03 16:58:46,89.71178049016515,7,1,0.0496608707008588,0.0824454671515453,4.200640308563649,1.7016507714607274,2.498989537102922,1.0619411430227987,32.8903015920882,13.94231090428114,6326.062,-0.006302946095938733,
B0025,22,1.807409052434889,24,2009-03-05 18:40:18,90.37045262174445,6,0,0.0496608707008588,0.0824454671515453,4.199028873312285,1.8891035060983297,2.309925367213955,1.0590696327768256,32.07013291213046,13.560102630185291,6352.843,0.013173442631585708,
B0025,23,1.7902504816962077,24,2009-03-05 23:20:01,89.51252408481038,5,1,0.0496608707008588,0.0824454671515453,4.200691577023061,1.756482386846181,2.4442091901768803,1.0630664148783957,32.18349666127279,13.55493192200494,6309.172000000006,-0.01715857073868121,
B0025,24,1.7961223845359495,24,2009-03-06 04:00:25,89.80611922679748,4,1,0.0496608707008588,0.0824454671515453,4.199965507353377,1.8323981556137667,2.36756735173961,1.0635557830224975,32.133961271398654,13.404737468305036,6284.297,0.005871902839741816,
B0025,25,1.7912236690350776,24,2009-03-06 08:39:37,89.56118345175388,3,1,0.0496608707008588,0.0824454671515453,4.200628533399999,1.89712686584404,2.3035016675559588,1.0646308422852058,32.19734869129393,13.557221230897142,6265.969,-0.004898715500871953,
B0025,26,1.7854822365303245,24,2009-03-06 13:20:49,89.27411182651622,2,1,0.0496608707008588,0.0824454671515453,4.200021709929957,1.9934958310371556,2.2065258788928013,1.0612445632401712,32.128660226085096,13.402641053067377,6266.641,-0.005741432504753119,
B0025,27,1.7677890780323615,24,2009-03-19 10:34:54,88.38945390161808,1,1,0.0496608707008588,0.0824454671515453,4.179880908916163,1.9679550948765452,2.2119258140396174,1.0616823792692962,32.16680073898097,13.164880950232934,6198.75,-0.017693158497962935,
B0026,0,1.8132504303869896,24,2009-02-13 23:12:28,90.66252151934948,5,0,0.0927177470818637,0.1378722191002069,4.185453870728775,1.98069037313681,2.204763497591965,1.049714799396727,32.764485625071856,14.295424110154585,6515.422000000006,0.0,
B0026,1,1.8149760087078304,24,2009-02-14 04:03:34,90.74880043539152,4,0,0.0912075811726714,0.11624466028643,4.191986600147927,1.9296821070764223,2.262304493071505,1.05032568804846,32.560591865941106,14.224389901999487,6516.219,0.0017255783208407482,
B0026,2,1.8135354175561995,24,2009-02-14 08:54:41,90.67677087780997,3,0,0.0903849200942508,0.1229374145903477,4.19141376026019,2.169258771295841,2.0221549889643486,1.0475510378692992,32.70948277164228,13.57858934341765,6489.5,-0.0014405911516308656,
B0026,3,1.815149273310334,24,2009-02-14 13:45:23,90.7574636655167,2,0,0.0901691939902538,0.1101986159586315,4.188502919522219,1.898741105703338,2.289761813818881,1.0512603734193369,32.89402601565415,14.105239810626934,6471.25,0.00161385575413453,
B0026,4,1.81429130140682,24,2009-02-14 18:35:40,90.714565070341,1,0,0.0906371848607512,0.1235907048122074,4.191429313781171,1.9095478812878095,2.2818814324933614,1.051392872905392,32.88851048708752,14.096416327004171,6466.672,-0.0008579719035139988,
B0026,5,1.3863373424430123,24,2009-02-18 10:48:58,69.31686712215061,0,3,0.0907301345515442,0.1115298534496224,3.986547462246525,2.044256084427152,1.942291377819373,0.8178908015954495,31.60887613480477,13.498112894947578,6410.672,-0.4279539589638077,
B0026,6,1.8165277958816064,24,2009-02-18 16:49:07,90.82638979408031,0,0,0.0897760802914292,0.1181427746110193,4.1842030048921135,1.8584184081271529,2.3257845967649606,1.0513832785690405,32.4909596779559,13.670458809406217,6474.156,0.4301904534385941,
B0026,7,1.8085638576011065,24,2009-02-19 00:52:49,90.42819288005532,0,0,0.0902485480590142,0.110233058144547,4.189253474215399,1.9288388497995343,2.2604146244158647,1.0491412500799762,32.63416073863936,13.916963586553091,6460.75,-0.007963938280499905,
B0026,8,1.804936077644182,24,2009-02-19 05:38:57,90.24680388220911,0,0,0.0900065631497081,0.1208971657782799,4.190404777859946,1.935441772448038,2.2549630054119083,1.0492745282143645,32.646683898798194,13.95748290636465,6448.907,-0.0036277799569244262,
B0026,9,1.8049315924982108,24,2009-02-19 10:25:15,90.24657962491054,0,0,0.0896150617063206,0.1090494719882374,4.188068725985081,2.084244057146889,2.1038246688381923,1.0431023777984292,32.95341147758712,13.9664235533828,6447.125,-4.485145971289128e-06,
B0026,10,1.717679232699393,24,2009-02-20 09:44:26,85.88396163496965,0,1,0.0894680838191281,0.1163321205012401,4.137907749692748,1.896444377630184,2.2414633720625643,1.002363649452946,32.14122281811957,13.844648359443003,6431.219,-0.08725235979881774,
B0026,11,1.809804813280106,24,2009-02-20 15:43:26,90.4902406640053,0,0,0.0894381163858258,0.108700830215644,4.186123854255208,2.039907733440496,2.1462161208147124,1.0466477287865616,32.73498021932445,13.880445311866769,6442.203,0.09212558058071285,
B0026,12,1.806556213274488,24,2009-02-20 20:27:00,90.32781066372439,0,0,0.0907073469871627,0.1182842304888585,4.1900980869893365,2.1312634408664395,2.058834646122897,1.0470104688191864,33.077725434853896,13.788198318347462,6427.079,-0.0032486000056179964,
B0026,13,1.7938155707698509,24,2009-02-21 01:12:57,89.69077853849254,0,1,0.0898555538406385,0.109081841929317,4.18806162606315,1.8782785619868927,2.3097830640762576,1.0471811022139592,33.067457381369145,13.94013471229285,6417.156,-0.012740642504637023,
B0026,14,1.799304949381792,24,2009-02-21 05:57:05,89.9652474690896,0,1,0.0898737830422802,0.1147389944984642,4.1883484559434,1.9640553148703688,2.224293141073031,1.047717137687557,32.902717226956746,13.923472639861135,6398.907,0.005489378611941209,
B0026,15,1.7842197448470132,24,2009-02-21 10:42:44,89.21098724235065,0,1,0.0900654094349171,0.1085513280011445,4.18723267594963,1.9028600928182504,2.28437258313138,1.047858510047154,33.04143942038261,13.992390726773476,6384.75,-0.015085204534778907,
B0026,16,1.6818819918515189,24,2009-03-02 16:30:34,84.09409959257594,0,1,0.0881719065313536,0.104154080213455,4.116319031433004,2.066791178782658,2.0495278526503458,0.9984145932832351,33.28920270851618,13.632052692947497,6284.063,-0.1023377529954943,
B0026,17,1.8007519383961936,24,2009-03-02 22:19:45,90.03759691980969,0,0,0.0894500574420642,0.109309064317628,4.182977160580856,2.1735697218309302,2.009407438749926,1.0522389405535977,33.31828122927918,13.5820046085529,6370.937000000005,0.11886994654467475,
B0026,18,1.795972684272296,24,2009-03-03 02:59:39,89.7986342136148,0,1,0.0901625798215729,0.1158267835214296,4.188680037627242,1.869998135001252,2.3186819026259906,1.0585224844148562,33.24546150252619,13.830454148632246,6359.812,-0.004779254123897569,
B0026,19,1.7931026940553298,24,2009-03-03 07:39:07,89.65513470276649,0,1,0.0894079114965533,0.1093666292348382,4.189566172290167,1.834360851438286,2.355205320851881,1.0587121630777079,33.19381621015531,13.932961056924295,6346.156,-0.0028699902169662117,
B0026,20,1.8010267542068712,24,2009-03-03 12:18:51,90.05133771034356,0,0,0.0903889954655728,0.1176756750010452,4.191202777072821,1.8588013920189888,2.3324013850538323,1.0591592504619796,32.950371591621256,13.818696540673692,6328.172,0.007924060151541346,
B0026,21,1.7824572301269948,24,2009-03-03 16:58:46,89.12286150634974,0,1,0.0903889954655728,0.1176756750010452,4.18738502716279,2.1656553710973343,2.021729656065456,1.0489499837695733,32.98142836772341,13.865001438642214,6326.062,-0.018569524079876443,
